326,614,1023,1
327,618,1023,1
328,591,1023,1
329,591,1023,1
330,566,1023,1
331,564,1023,1
332,580,1023,1
333,561,1023,1
334,575,1023,1
335,570,1023,1
336,567,1023,1
337,562,1023,1
338,566,1023,1
339,579,1023,1
340,574,1023,1
341,561,1023,1
342,575,1023,1
343,559,1023,1
344,579,1023,1
345,561,1023,1
346,569,1023,1
347,567,1023,1
348,566,1023,1
349,565,1023,1
350,564,1023,1
351,565,1023,1
352,578,1023,1
353,566,1023,1
354,564,1022,1
355,571,1023,1
356,558,1023,1
357,562,1023,1
358,581,1023,1
359,560,1023,1
360,565,1022,1
361,563,1023,1
362,574,1023,1
363,569,1023,1
364,566,1023,1
365,559,1023,1
366,576,1023,1
367,580,1022,1
368,562,1023,1
369,582,1022,1
370,581,1023,1
371,569,1023,1
372,564,1023,1
373,573,1023,1
374,559,1022,1
375,570,1023,1
376,568,1023,1
377,568,1023,1
378,582,1023,1
379,574,1023,1
380,561,1023,1
381,569,1023,1
382,563,1023,1
383,551,1022,1
384,549,1023,1
385,551,1023,1
386,538,1023,1
387,516,1023,1
388,509,1023,1
389,515,1023,1
390,513,1022,1
391,488,1023,1
392,485,1023,1
393,469,1023,1
394,459,1022,1
395,476,1022,1
396,452,1023,1
397,453,1023,1
398,431,1023,1
399,416,1023,1
400,433,1022,1
401,400,1017,1
402,407,995,1
403,394,971,1
404,378,938,1
405,367,913,1
406,368,881,1
407,358,845,1
408,377,820,1
409,354,782,1
410,361,752,1
411,360,722,1
412,351,693,1
413,348,665,1
414,360,647,1
415,369,622,1
416,357,592,1
417,364,570,1
418,366,549,1
419,368,534,1
420,374,526,1
421,386,520,1
422,383,519,1
423,398,520,1
424,404,519,1
425,406,520,1
426,403,519,1
427,409,520,1
428,407,519,1
429,405,520,1
430,409,520,1
431,406,520,1
432,407,519,1
433,408,520,1
434,409,519,1
435,408,520,1
436,409,519,1
437,405,520,1
438,403,520,1
439,402,520,1
440,403,520,1
441,404,520,1
442,399,520,1
443,397,520,1
444,384,520,1
445,368,520,1
446,364,520,1
447,365,520,1
448,354,520,1
449,353,520,1
450,353,519,1
451,344,520,1
452,338,519,1
453,338,520,1
454,341,520,1
455,333,520,1
456,329,520,1
457,336,520,1
458,328,520,1
459,322,520,1
460,320,519,1
461,325,520,1
462,316,520,1
463,292,520,1
464,290,520,0
465,282,529,0
466,276,528,0
467,286,530,0
468,281,532,0
469,280,533,0
470,266,535,0
471,268,535,0
472,274,537,0
473,268,537,0
474,265,538,0
475,266,539,0
476,278,538,0
477,264,539,0
478,276,541,0
479,267,539,0
480,278,540,0
481,268,541,0
482,267,540,0
483,266,541,0
484,271,541,0
485,274,542,0
486,274,542,0
487,265,544,0
488,270,545,0
489,270,547,0
490,280,548,0
491,281,550,0
492,286,548,0
493,280,550,0
494,280,551,0
495,282,551,0
496,291,551,0
497,287,552,0
498,288,552,0
499,285,553,0
500,290,553,0
501,295,552,0
502,296,553,0
503,287,553,0
504,296,553,0
505,287,554,0
506,286,554,0
507,292,552,0
508,290,553,0
509,283,553,0
510,295,553,0
511,294,553,0
512,289,553,0
513,287,554,0
514,287,553,0
515,297,553,0
516,291,553,0
517,295,553,0
518,300,553,0
519,302,553,0
520,311,555,0
521,314,556,0
522,322,560,0
523,333,562,0
524,330,563,0
525,334,564,0
526,333,566,0
527,341,566,0
528,333,567,0
529,332,566,0
530,339,566,0
531,347,566,0
532,341,566,0
533,337,566,0
534,346,566,0
535,345,566,0
536,347,566,0
537,344,566,0
538,345,565,0
539,353,565,0
540,358,566,0
541,371,566,0
542,370,565,0
543,370,566,0
544,378,566,0
545,382,566,0
546,389,566,0
547,394,566,0
548,402,566,0
549,408,566,0
550,409,566,0
551,418,566,0
552,428,566,0
553,431,567,0
554,439,565,0
555,447,568,0
556,449,570,0
557,449,569,0
558,450,569,0
559,454,569,0
560,457,569,0
561,458,569,0
562,466,569,0
563,469,570,0
564,472,569,0
565,477,569,0
566,479,569,0
567,485,569,0
568,489,569,0
569,490,569,0
570,494,569,0
571,496,569,0
572,497,568,0
573,497,565,0
574,498,558,0
575,498,550,0
576,501,545,0
577,502,540,0
578,503,534,0
579,503,534,0
580,502,532,0
581,502,532,0
582,504,531,0
583,503,529,0
584,504,528,0
585,503,527,0
586,503,526,0
587,503,523,0
588,503,522,0
589,503,520,0
590,503,520,0
591,503,520,0
592,503,519,0
593,502,520,0
594,502,520,0
595,503,520,0
596,502,519,1
597,502,520,1
598,502,520,1
599,502,519,1
600,502,520,1
601,502,519,1
602,502,520,1
603,502,520,1
604,503,520,1
605,502,520,1
606,503,520,1
607,504,520,1
608,502,519,1
609,501,520,1
610,504,520,1
611,503,520,1
612,503,520,1
613,502,520,1
614,502,520,1
615,502,519,1
616,502,520,1
617,502,519,1
618,503,520,1
619,502,520,1
620,502,519,1
621,502,520,1
622,502,519,1
623,503,519,1
624,502,519,1
625,502,519,1
626,502,520,1
627,502,520,1
628,503,519,1
629,502,520,1
630,503,520,1
631,501,520,1
632,503,520,1
633,503,519,1
634,502,520,1
635,502,520,1
636,502,520,1
637,502,520,1
638,502,519,1
639,501,520,1
640,502,520,1
641,502,520,1
642,502,520,1
643,503,519,1
644,502,520,1
645,503,520,1
646,503,520,1
647,502,520,1
648,502,519,1
649,502,520,1
650,503,520,1
651,502,520,1
652,501,519,1
653,502,520,1
654,503,520,1
655,502,520,1
656,502,520,1
657,502,520,1
658,502,520,1
659,502,519,1
660,502,520,1
661,503,520,1
662,502,520,1
663,502,520,1
664,502,520,1
665,503,520,1
666,502,520,1
667,502,520,1
668,502,520,1
669,503,520,1
670,503,519,1
671,503,519,1
672,503,520,1
673,502,519,1
674,502,519,1
675,502,520,1
676,502,520,1
677,501,519,1
678,503,519,1
679,502,519,1
680,502,519,1
681,502,519,1
682,501,515,1
683,500,512,1
684,494,508,1
685,475,504,1
686,459,490,1
687,442,478,1
688,417,464,1
689,390,455,1
690,375,444,1
691,344,432,1
692,317,420,1
693,288,410,1
694,258,396,1
695,238,382,1
696,215,362,1
697,194,344,1
698,159,329,1
699,131,319,1
700,104,297,1
701,76,279,1
702,52,261,1
703,40,253,1
704,38,239,1
705,38,227,1
706,32,209,1
707,24,197,1
708,26,185,1
709,28,174,1
710,20,162,1
711,20,152,1
712,22,147,1
713,17,140,1
714,20,130,1
715,18,121,1
716,12,114,1
717,11,104,1
718,14,98,1
719,12,94,1
720,14,91,1
721,13,88,1
722,14,86,1
723,10,83,1
724,10,81,1
725,9,78,1
726,9,77,1
727,10,74,1
728,10,74,1
729,8,72,1
730,8,72,1
731,9,71,1
732,8,71,1
733,8,70,1
734,8,70,1
735,10,70,1
736,8,70,1
737,8,68,1
738,8,70,1
739,9,68,1
740,7,69,1
741,9,69,1
742,9,69,1
743,10,70,1
744,8,69,1
745,10,69,1
746,10,69,1
747,10,69,1
748,8,69,1
749,9,70,1
750,9,70,1
751,11,70,1
752,11,70,1
753,9,70,1
754,9,69,1
755,7,70,1
756,6,70,1
757,9,70,1
758,8,70,1
759,8,70,1
760,10,70,1
761,10,70,1
762,8,70,1
763,10,71,1
764,9,74,1
765,10,81,1
766,11,87,1
767,11,94,1
768,15,100,1
769,14,114,1
770,20,128,1
771,19,139,1
772,19,148,1
773,23,159,1
774,26,174,1
775,23,188,1
776,25,200,1
777,35,219,1
778,31,237,1
779,35,249,1
780,31,260,1
781,41,276,1
782,42,293,1
783,36,313,1
784,46,323,1
785,44,340,1
786,49,355,1
787,43,378,1
788,48,395,1
789,62,409,1
790,63,423,1
791,65,443,1
792,51,458,1
793,74,481,1
794,60,501,1
795,60,510,1
796,74,514,1
797,68,520,1
798,60,520,1
799,64,520,1
800,61,520,1
801,68,520,1
802,74,520,1
803,59,520,1
804,78,520,1
805,76,520,1
806,59,520,1
807,67,520,1
808,57,520,1
809,65,520,1
810,63,519,1
811,73,520,1
812,72,520,1
813,79,520,1
814,63,520,1
815,65,520,1
816,63,519,1
817,75,520,1
818,61,520,1
819,56,520,1
820,59,520,1
821,72,520,1
822,75,520,1
823,55,520,1
824,77,519,1
825,79,520,1
826,78,520,1
827,73,520,1
828,75,520,1
829,74,520,1
830,77,519,1
831,69,520,1
832,60,520,1
833,63,520,1
834,61,519,1
835,64,520,1
836,73,520,1
837,55,520,1
838,72,519,1
839,64,520,1
840,65,520,1
841,71,520,1
842,76,520,1
843,60,520,1
844,61,520,1
845,55,520,1
846,65,520,1
847,63,521,1
848,80,527,1
849,81,533,1
850,73,537,1
851,65,547,1
852,58,557,1
853,59,571,1
854,61,582,1
855,65,595,1
856,63,616,1
857,90,633,1
858,80,644,1
859,74,658,1
860,74,661,1
861,81,676,1
862,83,695,1
863,89,708,1
864,68,720,1
865,94,729,1
866,70,743,1
867,71,756,1
868,93,773,1
869,102,788,1
870,101,804,1
871,101,816,1
872,117,827,1
873,111,831,1
874,119,839,1
875,144,853,1
876,147,857,1
877,180,867,1
878,174,878,1
879,214,895,1
880,240,902,1
881,228,912,1
882,247,920,1
883,283,928,1
884,296,937,1
885,307,944,1
886,315,950,1
887,349,963,1
888,363,968,1
889,391,970,1
890,398,978,1
891,444,987,1
892,443,991,1
893,488,995,1
894,500,1001,1
895,493,1007,1
896,522,1012,1
897,530,1016,1
898,558,1019,1
899,565,1022,1
900,562,1023,1
901,581,1023,1
902,569,1022,1
903,563,1022,1
904,569,1023,1
905,569,1023,1
906,562,1023,1
907,581,1022,1
908,568,1023,1
909,571,1023,1
910,569,1022,1
911,571,1023,1
912,582,1023,1
913,580,1023,1
914,559,1023,1
915,584,1023,1
916,570,1022,1
917,559,1023,1
918,579,1021,1
919,581,1023,1
920,570,1023,1
921,572,1023,1
922,570,1023,1
923,559,1023,1
924,579,1023,1
925,562,1023,1
926,578,1023,1
927,561,1023,1
928,563,1023,1
929,563,1023,1
930,582,1023,1
931,577,1023,1
932,603,1023,1
933,626,1023,1
934,628,1023,1
935,677,1023,1
936,684,1023,1
937,715,1023,1
938,722,1023,1
939,743,1023,1
940,766,1023,1
941,790,1023,1
942,801,1023,1
943,824,1023,1
944,844,1023,1
945,870,1023,1
946,888,1023,1
947,912,1023,1
948,932,1023,1
949,947,1023,1
950,967,1023,1
951,986,1023,1
952,1018,1023,1
953,1021,1023,1
954,1021,1022,1
955,1021,1021,1
956,1021,1015,1
957,1018,1009,1
958,1016,994,1
959,1018,989,1
960,1015,975,1
961,1013,961,1
962,1008,946,1
963,1006,929,1
964,1008,919,1
965,1002,905,1
966,1003,891,1
967,1002,878,1
968,995,857,1
969,998,847,1
970,992,834,1
971,995,823,1
972,993,814,1
973,988,798,1
974,979,780,1
975,978,763,1
976,986,751,1
977,978,730,1
978,971,717,1
979,977,702,1
980,969,683,1
981,960,662,1
982,970,652,1
983,961,628,1
984,953,599,1
985,961,578,1
986,954,549,1
987,954,532,1
988,943,520,1
989,956,519,1
990,948,520,1
991,959,520,1
992,963,520,1
993,956,520,1
994,956,520,1
995,961,520,1
996,963,520,1
997,960,519,1
998,952,520,1
999,959,520,1
